0,14009,HARBOURFRONT INT,SEAH IM RD,
0,14161,TELOK BLANGAH STN,TELOK BLANGAH RD,
0,15141,LABRADOR PK STN,PASIR PANJANG RD,
0,15191,PASIR PANJANG STN/FC,PASIR PANJANG RD,
0,16011,OPP HAW PAR VILLA STN,PASIR PANJANG RD,
0,18339,OPP KENT RIDGE STN EXIT A,LOWER KENT RIDGE RD,
0,18051,ONE-NORTH STN,AYER RAJAH AVE,
0,11361,BUONA VISTA STN EXIT C,NTH BUONA VISTA RD,
0,11401,HOLLAND V STN/BLK 12,HOLLAND AVE,
0,11111,FARRER RD STN EXIT B,FARRER RD,
0,41029,OPP BOTANIC GDNS STN,DUNEARN RD,
0,52559,CALDECOTT STN EXIT 1,TOA PAYOH LK,
0,53319,BOSCH,BISHAN ST 21,
0,53009,BISHAN INT,BISHAN ST 13,
1,53232,BISHAN S36 BOARDING,BISHAN PL,
1,53311,OPP BOSCH,BISHAN ST 21,
1,52551,CALDECOTT STN EXIT 4,TOA PAYOH LK,
1,41021,BOTANIC GDNS STN,BT TIMAH RD,
1,11119,FARRER RD STN EXIT A,FARRER RD,
1,11419,HOLLAND V STN EXIT A,HOLLAND AVE,
1,11369,BUONA VISTA STN EXIT D,NTH BUONA VISTA RD,
1,18059,OPP ONE-NORTH STN,AYER RAJAH AVE,
1,18331,KENT RIDGE STN EXIT A/NUH,LOWER KENT RIDGE RD,
1,16019,HAW PAR VILLA STN,PASIR PANJANG RD,
1,15199,OPP CURRENCY HSE,PASIR PANJANG RD,
1,15149,OPP LABRADOR PK STN,PASIR PANJANG RD,
1,14169,OPP TELOK BLANGAH STN,TELOK BLANGAH RD,
1,14009,HARBOURFRONT INT,SEAH IM RD,
