0,46449,BLK 875,WOODLANDS ST 82,
0,46439,BLK 880,WOODLANDS ST 82,
0,46419,EVERGREEN PR SCH,WOODLANDS AVE 4,
0,46409,BLK 701A CP,WOODLANDS AVE 4,
0,46691,OPP 888 PLAZA,WOODLANDS AVE 4,
0,46689,BLK 609,WOODLANDS AVE 4,
0,47571,BLK 618,WOODLANDS AVE 5,
0,47561,BLK 620,WOODLANDS AVE 5,
0,08057,DHOBY GHAUT STN,ORCHARD RD,
0,08069,BENCOOLEN STN EXIT B,BRAS BASAH RD,
0,04179,AFT BRAS BASAH STN EXIT A,BRAS BASAH RD,
0,02049,RAFFLES HOTEL,BRAS BASAH RD,
0,02119,OPP WAR MEMORIAL PK,NICOLL HIGHWAY,
0,03019,OUE BAYFRONT,COLLYER QUAY,
0,03059,ONE RAFFLES QUAY,RAFFLES QUAY,
0,03129,UIC BLDG,SHENTON WAY,
0,03218,OPP MAS BLDG,SHENTON WAY,
1,03222,HUB SYNERGY PT,ANSON RD,
1,03111,AFT CAPITAL TWR,ROBINSON RD,
1,03071,80 ROBINSON RD,ROBINSON RD,
1,03031,RAFFLES PL STN EXIT F,ROBINSON RD,
1,03011,FULLERTON SQ,FULLERTON RD,
1,02111,ESPLANADE BRIDGE,ESPLANADE DR,
1,04111,CAPITOL BLDG,STAMFORD RD,
1,04121,SMU,STAMFORD RD,
1,08041,YMCA,ORCHARD RD,
1,08031,DHOBY GHAUT STN EXIT B,PENANG RD,
1,47569,OPP BLK 620,WOODLANDS AVE 5,
1,47579,BLK 556,WOODLANDS AVE 5,
1,46681,BLK 899A,WOODLANDS AVE 4,
1,46699,888 PLAZA,WOODLANDS AVE 4,
1,46401,BLK 864,WOODLANDS AVE 4,
1,46411,BLK 869,WOODLANDS AVE 4,
1,46431,BLK 840,WOODLANDS ST 82,
1,46441,BLK 816,WOODLANDS ST 82,
