0,93049,LAGOON VIEW,MARINE PARADE RD,
0,93039,SIGLAP STN/LAGUNA PARK,MARINE PARADE RD,
0,93201,VICTORIA SCH,MARINE PARADE RD,
0,93029,MANDARIN GDNS,MARINE PARADE RD,
0,93019,NEPTUNE CT,MARINE PARADE RD,
0,92089,MARINE TERR STN/KATONG CONVENT,MARINE PARADE RD,
0,92211,CHIJ KATONG CONVENT (SEC),MARINE TERR,
0,92221,BLK 19,MARINE TERR,
0,92231,BLK 34,MARINE CRES,
0,92069,TAO NAN SCH,MARINE PARADE RD,
0,92059,MARINE PDE STN EXIT 6,MARINE PARADE RD,
0,92049,MARINE PDE STN/PARKWAY PDE,MARINE PARADE RD,
0,92241,AMBER GDNS,AMBER RD,
0,02119,OPP WAR MEMORIAL PK,NICOLL HIGHWAY,
0,03019,OUE BAYFRONT,COLLYER QUAY,
0,03059,ONE RAFFLES QUAY,RAFFLES QUAY,
0,03129,UIC BLDG,SHENTON WAY,
0,03218,OPP MAS BLDG,SHENTON WAY,
1,03222,HUB SYNERGY PT,ANSON RD,
1,03111,AFT CAPITAL TWR,ROBINSON RD,
1,03071,80 ROBINSON RD,ROBINSON RD,
1,03031,RAFFLES PL STN EXIT F,ROBINSON RD,
1,03011,FULLERTON SQ,FULLERTON RD,
1,80151,OPP SUNTEC CITY,NICOLL HIGHWAY,
1,92249,OPP AMBER GDNS,AMBER RD,
1,92041,MARINE PDE STN EXIT 2,MARINE PARADE RD,
1,92051,MARINE PDE STN EXIT 4,MARINE PARADE RD,
1,92061,CHIJ KATONG CONVENT (PR),MARINE PARADE RD,
1,92239,BLK 45,MARINE CRES,
1,92071,MARINE TERR STN EXIT 4,MARINE PARADE RD,
1,92081,ST. PATRICK'S SEC SCH,MARINE PARADE RD,
1,93011,OPP NEPTUNE CT,MARINE PARADE RD,
1,93021,OPP MANDARIN GDNS,MARINE PARADE RD,
1,93031,SIGLAP STN/OPP VICTORIA SCH,MARINE PARADE RD,
1,93041,HUA XIN CT,MARINE PARADE RD,
