0,02099,MARINA CTR TER,RAFFLES BLVD,
0,02101,AFT S'PORE FLYER,RAFFLES AVE,
0,02051,THE FLOAT @ MARINA BAY,RAFFLES AVE,
0,02061,THE ESPLANADE,RAFFLES AVE,
0,04167,CITY HALL STN EXIT B,NTH BRIDGE RD,
0,04249,OPP THE TREASURY,NTH BRIDGE RD,
0,05029,BOAT QUAY,STH BRIDGE RD,
0,04222,CLARKE QUAY STN EXIT E,EU TONG SEN ST,
0,04211,CLARKE QUAY,RIVER VALLEY RD,
0,04331,BEF FORT CANNING STN,RIVER VALLEY RD,
0,13109,UE SQ/BEF MOHD SULTAN RD,RIVER VALLEY RD,
0,13099,BEF KIM YAM RD,RIVER VALLEY RD,
0,08121,SOMERSET STN,SOMERSET RD,
0,09011,OPP NGEE ANN CITY,ORCHARD TURN,
0,09022,BEF ORCHARD STN EXIT B,ORCHARD BLVD,
0,09111,OPP FOUR SEASONS HOTEL,ORCHARD BLVD,
0,09121,BEF TOMLINSON RD,ORCHARD BLVD,
0,09131,GRANGE RESIDENCES,GRANGE RD,
0,09141,BRITISH COUNCIL,NAPIER RD,
0,13011,OPP S'PORE BOTANIC GDNS,NAPIER RD,
0,13021,AFT MIN OF FOREIGN AFFAIRS,HOLLAND RD,
0,11201,CSC DEMPSEY CLUBHSE,HOLLAND RD,
0,11211,AFT PEIRCE RD,HOLLAND RD,
0,11221,LIEN TWRS,HOLLAND RD,
0,11231,AFT ESTORIL MANSIONS,HOLLAND RD,
0,11419,HOLLAND V STN EXIT A,HOLLAND AVE,
0,11409,BLK 9,HOLLAND AVE,
0,11181,OPP BLK 43,C'WEALTH AVE,
0,11191,THE STAR VISTA,C'WEALTH AVE WEST,
0,19011,BLK 19A CP,C'WEALTH AVE WEST,
0,19021,SP SMA,C'WEALTH AVE WEST,
0,19031,DOVER STN EXIT A,C'WEALTH AVE WEST,
0,19041,OPP SCH OF SCIENCE & TECH,C'WEALTH AVE WEST,
0,17151,BLK 410,C'WEALTH AVE WEST,
0,17161,BLK 455,C'WEALTH AVE WEST,
0,17171,CLEMENTI STN EXIT A,C'WEALTH AVE WEST,
0,17181,OPP BLK 317,C'WEALTH AVE WEST,
0,20101,NAN HUA PR SCH,C'WEALTH AVE WEST,
0,28011,BEF TOH TUCK AVE,C'WEALTH AVE WEST,
0,28181,BEF TOH TUCK LK,TOH TUCK AVE,
0,28101,OPP SMRT ULU PANDAN DEPOT,TOH TUCK AVE,
0,42311,OPP BURGUNDY HILL,BT BATOK EAST AVE 3,
0,43621,OPP PARKVIEW APTS,BT BATOK EAST AVE 3,
0,43611,BLK 290H,BT BATOK EAST AVE 3,
0,43181,KEMING PR SCH,BT BATOK EAST AVE 3,
0,43171,BLK 229,BT BATOK EAST AVE 3,
0,43419,AFT BT BATOK STN/BLK 628,BT BATOK CTRL,
0,43469,BEF BT BATOK WEST AVE 5,BT BATOK WEST AVE 2,
0,43479,OPP BLK 305,BT BATOK WEST AVE 2,
0,43489,OPP BLK 315,BT BATOK WEST AVE 2,
0,43499,BLK 419,BT BATOK WEST AVE 4,
0,43839,OPP BLK 336,BT BATOK WEST AVE 7,
0,43649,HOMETEAMNS,BT BATOK WEST AVE 7,
0,43589,OPP BLK 347,BT BATOK WEST AVE 5,
0,43579,BT GOMBAK STN,BT BATOK WEST AVE 5,
0,43609,BLK 531,BT BATOK WEST AVE 5,
