0,00481,BT PANJANG TEMP BUS PK,WOODLANDS RD,
0,44641,BLK 602,BT PANJANG RING RD,
0,44651,BLK 617,BT PANJANG RING RD,
0,44661,BLK 532,JELAPANG RD,
0,44611,BLK 516,JELAPANG RD,
0,44701,BLK 548B,BT PANJANG RING RD,
0,44691,BLK 485,SEGAR RD,
0,44771,FAJAR STN,FAJAR RD,
0,44349,BET BLKS 443A/443B,FAJAR RD,
0,44339,BLK 442D,FAJAR RD,
0,44329,BANGKIT STN,BT PANJANG RING RD,
0,40239,AFT TANGLIN CC,WHITLEY RD,
0,09219,FAR EAST PLAZA,SCOTTS RD,
0,09047,ORCHARD STN/TANG PLAZA,ORCHARD RD,
0,09037,OPP MANDARIN ORCHARD,ORCHARD RD,
0,08138,CONCORDE HOTEL S'PORE,ORCHARD RD,
0,08057,DHOBY GHAUT STN,ORCHARD RD,
0,02119,OPP WAR MEMORIAL PK,NICOLL HIGHWAY,
0,03019,OUE BAYFRONT,COLLYER QUAY,
0,03059,ONE RAFFLES QUAY,RAFFLES QUAY,
0,03129,UIC BLDG,SHENTON WAY,
0,03217,OPP AXA TWR,SHENTON WAY,
0,03223,TANJONG PAGAR STN EXIT C,ANSON RD,
0,03151,OPP GB BLDG,CECIL ST,
0,03021,PRUDENTIAL TWR,CECIL ST,
1,03223,TANJONG PAGAR STN EXIT C,ANSON RD,
1,03151,OPP GB BLDG,CECIL ST,
1,03021,PRUDENTIAL TWR,CECIL ST,
1,03011,FULLERTON SQ,FULLERTON RD,
1,02111,ESPLANADE BRIDGE,ESPLANADE DR,
1,04111,CAPITOL BLDG,STAMFORD RD,
1,04121,SMU,STAMFORD RD,
1,08041,YMCA,ORCHARD RD,
1,08031,DHOBY GHAUT STN,PENANG RD,
1,08111,WINSLAND HSE,PENANG RD,
1,08121,SOMERSET STN,SOMERSET RD,
1,09059,NATL YOUTH COUNCIL,GRANGE RD,
1,09213,THONG TECK BLDG,SCOTTS RD,
1,40231,RAFFLES TOWN CLUB,WHITLEY RD,
1,44321,OPP BANGKIT STN,BT PANJANG RING RD,
1,44331,BLK 239,FAJAR RD,
1,44341,BLK 401A CP,FAJAR RD,
1,44779,OPP FAJAR STN,FAJAR RD,
1,44699,BLK 457,SEGAR RD,
1,44709,BLK 547C,SEGAR RD,
1,44619,BLK 506,JELAPANG RD,
1,44669,OPP BLK 532,JELAPANG RD,
1,44659,BLK 537A CP,BT PANJANG RING RD,
1,44649,BLK 541A CP,BT PANJANG RING RD,
1,00481,BT PANJANG TEMP BUS PK,WOODLANDS RD,
