0,65009,PUNGGOL TEMP INT,PUNGGOL PL,
0,65341,OPP BLK 272C,PUNGGOL FIELD,
0,65331,OPP BLK 268D,PUNGGOL FIELD,
0,65571,BLK 218,PUNGGOL FIELD,
0,65551,BLK 227A,PUNGGOL FIELD,
0,65541,BLK 228B,SUMANG CRESCENT,
0,65531,BLK 226A,SUMANG LANE,
0,65491,OPP BLK 259 CP,SUMANG WALK,
0,65441,OPP BLK 315B,SUMANG WALK,
0,65451,BLK 322 CP,SUMANG WALK,
0,65671,PUNGGOL COVE PR SCH,SUMANG LINK,
0,65461,BLK 312 CP,SUMANG LINK,
0,65481,BEF PUNGGOL DR,SENTUL CRES,
0,65351,PUNGGOL VIEW PR SCH,PUNGGOL PL,
0,65009,PUNGGOL TEMP INT,PUNGGOL PL,
