0,03391,MARINA BAY FINANCIAL CTR,MARINA BLVD,
0,03369,GARDENS BY THE BAY STN EXIT 1,MARINA GDNS DR,
0,90041,TANJONG RHU STN EXIT 2,TG RHU RD,
0,91089,OPP KATONG PK STN,FORT RD,
0,82051,AFT TG KATONG STN EXIT 2,TG KATONG RD STH,
0,92051,MARINE PDE STN EXIT 4,MARINE PARADE RD,
0,92071,MARINE TERR STN EXIT 4,MARINE PARADE RD,
0,93031,SIGLAP STN/OPP VICTORIA SCH,MARINE PARADE RD,
0,94031,OPP BAYSHORE STN EXIT 3,UPP EAST COAST RD,
1,94039,BEF BAYSHORE STN EXIT 3,UPP EAST COAST RD,
1,93201,VICTORIA SCH,MARINE PARADE RD,
1,92079,MARINE TERR STN EXIT 1,MARINE PARADE RD,
1,92059,MARINE PDE STN EXIT 6,MARINE PARADE RD,
1,82059,BEF TG KATONG STN EXIT 3,TG KATONG RD STH,
1,91081,AFT KATONG PK STN EXIT 2,FORT RD,
1,90049,TANJONG RHU STN EXIT 1,TG RHU RD,
1,03361,GARDENS BY THE BAY STN EXIT 2,MARINA GDNS DR,
1,03539,MARINA BAY STN,CENTRAL BLVD,
